junction_index,junction_id,event_id,gene_name,num_junctions,n_cells_detected,CountJuncs,total_cluster_count,total_junction_count,psi_global,celltype_psi_variance,n_celltypes_with_total,coverage_rank,variability_rank,selection_score
76174,chr7_73454451_73455490_-,ENSMUSG00000078671.11_atse_5,CHD2,3,7986,112876,89804.0,79261.0,0.8825998841922409,0.015598779913339798,47,0.7700868233553528,0.8647813842420152,1.6348682075973682
89192,chrX_73867036_73869728_-,ENSMUSG00000031391.18_atse_1,L1CAM,3,8272,28116,49749.0,20915.0,0.42041046051176906,0.01472269533023183,25,0.7752001868843523,0.8596550426329929,1.634855229517345
70320,chr6_99076045_99096143_-,ENSMUSG00000030067.17_atse_5,FOXP1,3,5416,226519,283933.0,163131.0,0.5745404725762768,0.02935557349140361,54,0.7163640611008008,0.9184717012965102,1.6348357623973109
7305,chr11_33154060_33156002_-,ENSMUSG00000057113.13_atse_5,NPM1,2,100708,6682836,5329733.0,4742635.0,0.8898447633305459,0.002718638237226915,59,0.9981571126367565,0.636626737440463,1.6347838500772196
14070,chr12_69341076_69341272_-,ENSMUSG00000020982.9_atse_4,NEMF,2,53459,729498,598909.0,532904.0,0.88979127046012,0.0030770613005058913,57,0.9778074831609411,0.6569763669162784,1.6347838500772194
62527,chr5_138612165_138616469_-,ENSMUSG00000058291.14_atse_1,ZFP68,4,21524,239989,409364.0,183210.0,0.44754790357725643,0.005378484493971628,56,0.8957081489364463,0.7389978326606362,1.6347059815970826
50308,chr3_10348552_10351241_-,ENSMUSG00000039795.14_atse_1,ZFAND1,3,19416,217694,164033.0,152237.0,0.928087640901526,0.005892602896656626,53,0.8829896305140618,0.7517033730029979,1.6346930035170597
72051,chr7_128446270_128446730_-,ENSMUSG00000030846.15_atse_3,TIAL1,5,5513,22056,75214.0,16972.0,0.22564948014997208,0.028372150416883856,44,0.7185703347046838,0.9160577784122617,1.6346281131169453
85422,chr9_59582358_59590634_+,ENSMUSG00000032297.11_atse_1,CELF6,5,17322,95292,89465.0,73603.0,0.8227016151567652,0.006504026644622944,9,0.8693950916901354,0.7651875981467302,1.6345826898368656
18312,chr13_98796367_98806305_-,ENSMUSG00000041685.16_atse_2,FCHO2,3,36113,705198,870626.0,471748.0,0.5418491981631608,0.003756103819437596,57,0.9473803745473894,0.6872023152894761,1.6345826898368654
44486,chr2_138256754_138278965_+,ENSMUSG00000062098.11_atse_1,BTBD3,6,8529,48625,37848.0,32100.0,0.8481293595434369,0.014109845723563491,36,0.7791390341712847,0.8554241885455466,1.6345632227168312
80232,chr8_71714772_71714882_-,ENSMUSG00000070000.13_atse_5,FCHO1,2,23490,136892,116644.0,105339.0,0.9030811700558966,0.0050233231714160295,28,0.9049615199927322,0.7295757465640533,1.6345372665567854
57366,chr4_151088981_151108362_-,ENSMUSG00000014592.21_atse_5,CAMTA1,6,6284,19976,33094.0,14805.0,0.4473620595878407,0.0224913510232665,20,0.7368888946569244,0.8976418828598497,1.6345307775167741
50305,chr3_10347204_10348509_-,ENSMUSG00000039795.14_atse_2,ZFAND1,3,23166,192199,153208.0,135603.0,0.8850908568743147,0.005075889569214492,53,0.9034041503899913,0.7311201380867715,1.6345242884767628
29229,chr17_29277947_29282059_+,ENSMUSG00000052712.17_atse_1,BC004004,4,72694,2144362,2591282.0,1432272.0,0.5527271829156379,0.0028225617088729125,59,0.9916161603052445,0.6428562158514269,1.6344723761566713
28109,chr17_21009108_21011675_+,ENSMUSG00000067942.6_atse_1,ZFP160,3,7006,32900,43705.0,24662.0,0.5642832627845784,0.01874009560925356,39,0.752073248283649,0.8823666826729654,1.6344399309566144
18926,chr14_20674388_20675957_+,ENSMUSG00000039367.11_atse_1,SEC24C,6,15137,129123,103251.0,88330.0,0.8554880824398795,0.007330643130630769,56,0.8541393586232853,0.7802811052132947,1.63442046383658
77483,chr8_109829675_109830612_+,ENSMUSG00000031731.16_atse_2,AP1G1,3,5147,22517,58183.0,15795.0,0.27147104824433255,0.03244077783834022,44,0.7091417595680894,0.9252462590684334,1.634388018636523
23927,chr15_82809787_82814480_-,ENSMUSG00000041852.15_atse_2,TCF20,5,3467,9358,23898.0,7464.0,0.3123273914135074,0.09910642928669079,34,0.652836359388992,0.9815192140474738,1.6343555734364656
61649,chr5_124483246_124490122_+,ENSMUSG00000029402.8_atse_2,SNRNP35,4,21460,157619,132642.0,111147.0,0.8379472565250825,0.005377330751575349,51,0.8953447626958068,0.7389718765005905,1.6343166391963972
72407,chr7_138869855_138870389_+,ENSMUSG00000041769.13_atse_4,PPP2R2D,3,43107,440416,854800.0,316317.0,0.3700479644361254,0.0033927125217545653,56,0.9621429405733716,0.6721347643829572,1.6342777049563288
75343,chr7_45713728_45716992_-,ENSMUSG00000057342.15_atse_1,SPHK2,6,8008,67108,117299.0,47010.0,0.4007706800569485,0.0154339265457705,49,0.7704112753559238,0.8638080282403021,1.6342193035962258
24352,chr15_89428544_89428713_-,ENSMUSG00000022617.15_atse_1,CHKB,4,25547,433828,336493.0,287581.0,0.8546418499047529,0.004707481389489072,57,0.9141370225688812,0.7200757919873334,1.6342128145562147
34967,chr19_32352023_32388219_-,ENSMUSG00000040451.18_atse_1,SGMS1,3,13272,85243,72496.0,60810.0,0.8388048995806665,0.008350758513848857,47,0.8375274161940482,0.7966853983621663,1.6342128145562147
18308,chr13_98789873_98796292_-,ENSMUSG00000041685.16_atse_2,FCHO2,3,37076,560650,870626.0,385687.0,0.44299963474557386,0.0036923248414945974,57,0.9495931371912839,0.6846066992849078,1.6341998364761916
22966,chr15_76047672_76047921_-,ENSMUSG00000022568.17_atse_7,SCRIB,3,4013,21159,113608.0,15699.0,0.13818569114851068,0.05683611749105368,54,0.6746200667073313,0.9595083903287348,1.6341284570360661
72959,chr7_144451088_144452026_-,ENSMUSG00000031078.15_atse_1,CTTN,5,12681,119335,584625.0,85647.0,0.14649903784477228,0.008750632508113516,52,0.8319922650643063,0.802110235811714,1.6341025008760204
70488,chr7_101244216_101250444_+,ENSMUSG00000030691.15_atse_6,FCHSD2,5,3188,77503,85933.0,60466.0,0.7036412088487543,0.16394279601380574,45,0.640065928646516,0.9940300831894929,1.634096011836009
68711,chr6_47953582_47955816_+,ENSMUSG00000045466.18_atse_1,ZFP956,3,14654,86778,69288.0,67086.0,0.9682196051264288,0.0075369102952766946,40,0.8503108250165471,0.7837332744993706,1.6340440995159176
87045,chrX_100768428_100771614_+,ENSMUSG00000000881.12_atse_1,DLG3,3,6139,22380,46727.0,15790.0,0.3379202602349819,0.023245276937649294,10,0.7337546883314082,0.9002894111845093,1.6340440995159176
70100,chr6_90612181_90624811_+,ENSMUSG00000030089.15_atse_1,SLC41A3,3,7406,186768,144521.0,131424.0,0.9093764919977028,0.01727495332838526,48,0.7593734182964972,0.874618768899329,1.633992187195826
63442,chr5_21885569_21891561_-,ENSMUSG00000042453.14_atse_2,RELN,4,7919,99169,169455.0,78157.0,0.46122569413708653,0.015640489922286994,16,0.76888635095324,0.8650279677624492,1.6339143187156893
80093,chr8_71358236_71358615_+,ENSMUSG00000004677.17_atse_7,MYO9B,3,4187,26579,49526.0,16934.0,0.3419214150143359,0.050634668502600566,37,0.6804861588776556,0.9533957146379765,1.633881873515632
87541,chrX_13537841_13544513_-,ENSMUSG00000031012.17_atse_7,CASK,3,3108,77131,85951.0,57919.0,0.6738606880664565,0.20446561897787682,45,0.6361335703995951,0.9977418140760256,1.6338753844756206
26383,chr16_36875263_36886133_+,ENSMUSG00000034243.17_atse_1,GOLGB1,7,27004,152060,1895033.0,121822.0,0.06428489635800537,0.004508525022276511,57,0.9195359038583832,0.7141448094168948,1.633680713275278
27026,chr16_56002826_56005909_+,ENSMUSG00000022601.11_atse_3,ZBTB11,3,10649,46186,37383.0,34681.0,0.9277211566754943,0.010574867017492273,36,0.8090080853438543,0.8245493361712068,1.6335574215150612
43065,chr2_11779897_11781476_+,ENSMUSG00000047909.11_atse_2,ANKRD16,3,13418,157324,136995.0,109179.0,0.7969560932880763,0.008181979677870726,48,0.8389160707564923,0.7945959274784888,1.6335119982349813
69638,chr6_83183956_83186427_+,ENSMUSG00000031865.16_atse_2,DCTN1,8,21146,73095,446934.0,53537.0,0.11978726165384598,0.005423605785219395,53,0.8935018753325633,0.739997144822395,1.6334990201549582
6303,chr11_120000586_120003037_+,ENSMUSG00000025372.16_atse_2,BAIAP2,6,5909,152919,990076.0,111648.0,0.11276710070742044,0.024674266735076056,58,0.7282325152816892,0.9052081035131663,1.6334406187948556
87514,chrX_134756730_134757235_+,ENSMUSG00000049047.11_atse_1,ARMCX3,3,12138,54265,284222.0,39269.0,0.13816312600713526,0.009137763736748624,54,0.8260872386539135,0.8073274239808963,1.6334146626348098
57357,chr4_151062855_151071425_-,ENSMUSG00000014592.21_atse_8,CAMTA1,3,9017,34733,102824.0,26514.0,0.25785808760600637,0.012964428410954841,28,0.7868934369849324,0.8464952694898317,1.633388706474764
81027,chr8_91131152_91133899_-,ENSMUSG00000031667.16_atse_1,AKTIP,9,50825,620334,717597.0,426550.0,0.5944144136611497,0.0031190008465632143,59,0.9741606426745227,0.6591696624401386,1.6333303051146615
21544,chr15_101254351_101258307_+,ENSMUSG00000023034.7_atse_1,NR4A1,5,4234,25835,26540.0,18613.0,0.7013187641296157,0.048720607641667,33,0.6821343750405565,0.9511894410340934,1.63332381607465
1623,chr10_39530074_39532015_+,ENSMUSG00000019843.14_atse_3,FYN,5,5777,166762,889531.0,126931.0,0.1426942962077769,0.02565144613775121,49,0.7250269295160474,0.9082319961584883,1.6332589256745358
32873,chr18_34567154_34578557_-,ENSMUSG00000035984.14_atse_1,NME5,6,23308,208235,599312.0,159757.0,0.2665673305390181,0.005009670340416551,43,0.9040919886312019,0.7291604480033224,1.6332524366345242
86677,chr9_88398371_88401919_-,ENSMUSG00000032422.18_atse_2,SNX14,4,3470,57672,281597.0,44544.0,0.15818350337539108,0.0947794947507362,46,0.653082942909426,0.9801435375650527,1.6332264804744787
73951,chr7_28441041_28441433_+,ENSMUSG00000060791.15_atse_1,GMFG,5,23730,3461676,4688438.0,2586556.0,0.5516882168432216,0.004932709838822603,43,0.906051678714651,0.7270839551996677,1.6331356339143186
82530,chr9_117110118_117251726_-,ENSMUSG00000039607.17_atse_1,RBMS3,4,12771,193279,135230.0,125075.0,0.9249057161872366,0.008586298724127238,34,0.8330499785861679,0.8000726772481279,1.633122655834296
86616,chr9_86572057_86572836_+,ENSMUSG00000032417.10_atse_1,RWDD2A,3,31177,230065,239827.0,176642.0,0.7365392553799197,0.0040711311687351825,42,0.93395455076376,0.6991421489104902,1.6330966996742502
49824,chr2_90767541_90768515_+,ENSMUSG00000008200.15_atse_3,FNBP4,4,3852,35226,40918.0,23477.0,0.5737572706388386,0.06272782221488851,43,0.6685917485367214,0.9644919730575059,1.6330837215942273
85882,chr9_65688906_65689094_+,ENSMUSG00000040652.16_atse_4,OAZ2,3,78100,3292141,4590910.0,2189828.0,0.47699214316987265,0.0027639485988802206,59,0.9938224339091275,0.6392483096050771,1.6330707435142044
85381,chr9_58931115_58955958_-,ENSMUSG00000032340.8_atse_2,NEO1,2,3631,26691,35463.0,17606.0,0.4964611003017229,0.07730849152979197,40,0.659838033561315,0.9732262209128781,1.6330642544741931
59000,chr4_59218581_59219488_+,ENSMUSG00000028381.8_atse_1,UGCG,3,26019,174214,292082.0,129144.0,0.4421498072459104,0.004609543001691764,47,0.915999377052159,0.7170518993420113,1.6330512763941702
43158,chr2_119027387_119029307_-,ENSMUSG00000039983.13_atse_1,CCDC32,3,29586,216539,417825.0,160411.0,0.38391910488841025,0.004215668795127901,55,0.928386954433961,0.7046578329201978,1.6330447873541587
89295,chrX_74429821_74432804_+,ENSMUSG00000004221.16_atse_1,IKBKG,9,5584,38935,42265.0,29426.0,0.696226191884538,0.02730125320223442,43,0.7202120618275732,0.9128002803265285,1.6330123421541018
13582,chr12_44566869_44568543_+,ENSMUSG00000020598.16_atse_7,NRCAM,3,21008,96244,145763.0,67156.0,0.46072048462229787,0.005434105781362183,15,0.8926518110910672,0.7403605310630346,1.6330123421541018
18599,chr14_121643195_121651749_-,ENSMUSG00000025558.19_atse_3,DOCK9,2,7373,56289,38459.0,37283.0,0.9694219818508022,0.017236075395177877,40,0.7587180252553437,0.8742359155386552,1.6329539407939988
19686,chr14_45628874_45629579_-,ENSMUSG00000037697.19_atse_1,DDHD1,9,9142,25394,89628.0,19276.0,0.2150667202213594,0.012631599624653475,50,0.7888077037883016,0.8441332589256746,1.6329409627139762
59397,chr4_82854115_82856823_-,ENSMUSG00000028403.15_atse_1,ZDHHC21,6,12871,64108,135120.0,51019.0,0.3775828892835998,0.008508631107491978,44,0.8339389770677326,0.7989695404461864,1.6329085175139189
10801,chr11_82800297_82801280_+,ENSMUSG00000020697.16_atse_5,LIG3,2,5256,32117,25833.0,23863.0,0.9237409514961483,0.03038494967370438,34,0.7119515138930347,0.9209375365008501,1.6328890503938847
67350,chr6_13595086_13602237_-,ENSMUSG00000029569.9_atse_1,TMEM168,7,7589,37768,67888.0,28122.0,0.4142411029931652,0.016584252323302264,50,0.7622934863016365,0.8705825860122254,1.632876072313862
71457,chr7_12481026_12489569_+,ENSMUSG00000030386.19_atse_2,ZFP606,7,8481,94994,90229.0,64432.0,0.7140941382482351,0.013984653072070138,49,0.7783538603299028,0.8544638106238563,1.6328176709537592
28225,chr17_22358915_22359439_-,ENSMUSG00000033972.9_atse_1,ZFP944,7,12104,109559,306562.0,75317.0,0.245682765639577,0.009125163169297899,52,0.8256914072132169,0.807106796620508,1.6327982038337248
56593,chr4_13743729_13835632_+,ENSMUSG00000006586.15_atse_1,RUNX1T1,9,7734,43645,113489.0,31488.0,0.2774542026099446,0.01601680031004553,25,0.7655380063073469,0.867169350966218,1.6327073572735649
28748,chr17_25588686_25612295_+,ENSMUSG00000002279.19_atse_1,LMF1,5,21963,750544,704471.0,468216.0,0.6646348820604396,0.005211186797953522,58,0.8979987800604778,0.73467613201303,1.6326749120735078
51735,chr3_152846670_152981057_-,ENSMUSG00000039037.5_atse_1,ST6GALNAC5,2,20184,102833,95418.0,78422.0,0.8218784715672095,0.005602729462971528,20,0.8877006735623532,0.7449417933110976,1.6326424668734507
42450,chr1_91498021_91499501_+,ENSMUSG00000034292.13_atse_1,TRAF3IP1,5,9594,80552,87800.0,52932.0,0.6028701594533029,0.011835082733939834,48,0.7954330136399621,0.8372029641934772,1.6326359778334392
57200,chr4_149263690_149266251_-,ENSMUSG00000063077.15_atse_1,KIF1B,3,3178,91945,269493.0,53567.0,0.19876954132389338,0.15450857873000942,51,0.6396052068057052,0.9929918367876657,1.6325970435933708
21246,chr14_79381629_79383235_-,ENSMUSG00000022020.15_atse_1,NAA16,4,11601,132801,187880.0,94567.0,0.5033372365339579,0.0095887146589061,51,0.8199875410431781,0.8125965244701698,1.632584065513348
71212,chr7_118975203_118976512_-,ENSMUSG00000008734.9_atse_1,GPRC5B,2,3946,154880,79070.0,68520.0,0.8665739218414064,0.05817168063711194,36,0.6720309397427745,0.960514191530505,1.6325451312732795
27565,chr16_91842642_91848721_+,ENSMUSG00000022957.20_atse_3,ITSN1,3,3967,12390,37658.0,9616.0,0.25535078867704075,0.05691221320582443,38,0.6729329163043619,0.9595992368888947,1.6325321531932566
20500,chr14_62696955_62700630_-,ENSMUSG00000035161.7_atse_5,INTS6,2,11151,91335,95705.0,69720.0,0.7284885847134424,0.00997449930129662,49,0.8151402281546468,0.8173594798385527,1.6324997079931995
13100,chr12_24603066_24608028_+,ENSMUSG00000020656.16_atse_4,GRHL1,2,7304,36968,25203.0,24688.0,0.9795659246915049,0.01733371687168049,15,0.757426706293071,0.8750405565000714,1.6324672627931425
205,chr10_111507648_111508059_+,ENSMUSG00000020205.8_atse_1,PHLDA1,3,36526,554277,389435.0,371417.0,0.9537329721262855,0.0036761379774174307,48,0.9483926647891711,0.6840356637639028,1.6324283285530738
54651,chr4_109087485_109091660_-,ENSMUSG00000028559.17_atse_3,OSBPL9,5,10165,338430,1085423.0,237440.0,0.21875342608365586,0.011049596742489868,57,0.8027526507728446,0.8296237654601378,1.6323764162329826
57875,chr4_156167506_156168732_-,ENSMUSG00000041936.18_atse_9,AGRN,5,3059,63935,90524.0,43458.0,0.48007158322654764,0.2160516323316347,39,0.633849428315575,0.9984685865573047,1.6323180148728798
41843,chr1_80501826_80505324_-,ENSMUSG00000038608.15_atse_12,DOCK10,6,3176,111932,127563.0,87126.0,0.6830036922932198,0.15321003838487807,31,0.6394819150454881,0.9928231217473686,1.6323050367928569
83405,chr9_21478348_21478898_+,ENSMUSG00000033335.17_atse_1,DNM2,5,17273,384883,784364.0,285862.0,0.3644506887108536,0.006413666113796733,56,0.8691485081697014,0.7631111053430756,1.632259613512777
19554,chr14_33390313_33392941_-,ENSMUSG00000021936.14_atse_2,MAPK8,2,3119,61232,70014.0,45531.0,0.6503127945839403,0.17912649326379793,48,0.6365553580003375,0.9956588322323595,1.632214190232697
35517,chr19_41939733_41939856_+,ENSMUSG00000025157.8_atse_5,ZDHHC16,3,16950,143699,359246.0,104408.0,0.29063093256431527,0.006512622398931072,53,0.8667929866455557,0.7654212035871413,1.632214190232697
87125,chrX_101590589_101590733_+,ENSMUSG00000031314.18_atse_5,TAF1,4,4540,18477,52184.0,13531.0,0.2592940364862793,0.0405201478896707,40,0.6917576213774934,0.9404176346151351,1.6321752559926286
77471,chr8_109717887_109721194_+,ENSMUSG00000031728.10_atse_3,ZFP821,2,15537,112564,183756.0,86841.0,0.4725886501665252,0.007003379715167299,50,0.8569556019882418,0.7751936978443409,1.6321492998325828
88215,chrX_163958419_163958587_-,ENSMUSG00000031370.12_atse_1,ZRSR2,3,17166,97286,105134.0,70769.0,0.6731314322673921,0.006440363330906186,50,0.8684736480085136,0.7636561847040348,1.6321298327125484
31514,chr17_66725837_66744719_-,ENSMUSG00000033278.10_atse_7,PTPRM,3,5358,54167,45152.0,39653.0,0.8782113749114103,0.028834659057007724,25,0.7148521147781397,0.9172517617743631,1.6321038765525029
35059,chr19_3459764_3464544_-,ENSMUSG00000024908.15_atse_5,PPP6R3,3,4530,14746,63683.0,11093.0,0.17419091437275255,0.040600440815629225,45,0.6915305049770937,0.9405733715754091,1.6321038765525029
65023,chr5_65148801_65156054_+,ENSMUSG00000054920.12_atse_3,KLHL5,3,12419,162701,135106.0,123042.0,0.9107071484612083,0.008809235566700041,49,0.8289813504990072,0.8029018986931074,1.6318832491921147
11303,chr11_88974202_88981068_+,ENSMUSG00000033983.14_atse_2,COIL,3,23332,174020,195880.0,124303.0,0.6345875025525832,0.004955091883866057,53,0.9041828351913618,0.7275901003205586,1.6317729355119204
72300,chr7_133759913_133782667_-,ENSMUSG00000030986.13_atse_1,DHX32,5,3272,65964,156120.0,48015.0,0.30755188316679477,0.12655894343635804,54,0.643952863613357,0.9877486924584377,1.6317015560717947
42484,chr1_92148494_92180001_-,ENSMUSG00000026313.16_atse_1,HDAC4,4,12284,54961,44133.0,36920.0,0.8365622096843631,0.008913827116214046,45,0.8275732288165288,0.8040958820552088,1.6316691108717376
75687,chr7_5093386_5093898_+,ENSMUSG00000035203.16_atse_2,EPN1,3,3851,39141,87544.0,29302.0,0.3347116878369734,0.06086801203939537,48,0.6684944129365502,0.9631033184950618,1.631597731431612
28472,chr17_24519246_24527765_-,ENSMUSG00000052752.15_atse_1,TRAF7,4,17543,169357,128661.0,121594.0,0.94507271045616,0.006288330878457844,56,0.8708226804926479,0.7606842043788042,1.631506884871452
88339,chrX_169036866_169220197_+,ENSMUSG00000031355.16_atse_1,ARHGAP6,3,4779,66071,54395.0,47056.0,0.8650795109844654,0.03624796198169146,42,0.6986230257095766,0.9328643920418414,1.6314874177514178
46772,chr2_22946761_22950183_-,ENSMUSG00000058835.14_atse_2,ABI1,6,12033,110617,795903.0,74377.0,0.09344982994158836,0.009092659741821515,56,0.824828364891698,0.8066266076596629,1.631454972551361
24143,chr15_85890327_85892625_+,ENSMUSG00000022386.12_atse_2,TRMU,3,7406,43662,173715.0,33220.0,0.19123276631263852,0.016855980679681175,50,0.7593734182964972,0.8720361309747836,1.6314095492712808
85495,chr9_60649541_60666288_-,ENSMUSG00000047766.15_atse_5,LRRC49,3,28790,198642,339670.0,144139.0,0.424350104513204,0.004245251128481731,49,0.92568751378921,0.7056701231619794,1.6313576369511895
7711,chr11_4874103_4883367_+,ENSMUSG00000034285.15_atse_1,NIPSNAP1,2,53509,643438,469000.0,459025.0,0.9787313432835821,0.0030187613084920804,53,0.9779048187611125,0.6534333510700427,1.6313381698311553
53863,chr3_94697490_94698042_+,ENSMUSG00000068877.12_atse_1,SELENBP2,7,10159,448536,2116639.0,235581.0,0.11129956501793646,0.010945704655450736,55,0.8026423370926505,0.8285984971383333,1.6312408342309839
899,chr10_128368153_128368518_-,ENSMUSG00000039914.6_atse_1,COQ10A,2,13319,98691,243541.0,62068.0,0.2548564718055687,0.008117861808426444,56,0.8380011161148819,0.7932267400360791,1.631227856150961
37520,chr1_128197097_128211204_+,ENSMUSG00000056211.13_atse_7,R3HDM1,3,21152,104684,90154.0,79599.0,0.8829225547396676,0.005324323539604602,39,0.8935213424525975,0.7376610904182835,1.631182432870881
69392,chr6_71613995_71619957_-,ENSMUSG00000053470.13_atse_2,KDM3A,5,8078,79688,77647.0,56591.0,0.7288240369879068,0.014717843355874581,44,0.7715793025579796,0.8596031303129015,1.631182432870881
7452,chr11_3931587_3931975_-,ENSMUSG00000020432.12_atse_1,TCN2,6,14319,825689,1231028.0,590981.0,0.4800711275454336,0.007531303976514895,54,0.8475400049316704,0.7836294498591878,1.6311694547908582
10856,chr11_83487413_83488924_+,ENSMUSG00000020680.15_atse_2,TAF15,10,25840,310068,658327.0,230197.0,0.3496696930248949,0.004565395912560461,55,0.9153764292110625,0.7157800474997729,1.6311564767108355
75436,chr7_46443535_46515667_-,ENSMUSG00000030839.12_atse_5,SERGEF,4,26913,431210,334838.0,303543.0,0.9065368924674021,0.0044411170959998015,56,0.9191465614576979,0.7119774700530803,1.6311240315107782
2208,chr10_60775160_60777184_-,ENSMUSG00000020099.8_atse_1,UNC5B,2,3661,96779,65782.0,53880.0,0.8190690462436533,0.07132421832775954,33,0.6610190388433935,0.9700725474673276,1.6310915863107212
29380,chr17_31521692_31527309_+,ENSMUSG00000024038.17_atse_2,NDUFV3,2,20446,484749,339339.0,322603.0,0.9506805878487294,0.0054802297821983795,57,0.8894592034054482,0.7416064267452274,1.6310656301506756
32112,chr17_85005566_85013565_+,ENSMUSG00000061130.13_atse_2,PPM1B,5,22701,189647,416063.0,138713.0,0.333394221548179,0.005037902583994355,54,0.9011719206260626,0.7298872204846015,1.631059141110664
4192,chr10_90897426_90921295_+,ENSMUSG00000058589.14_atse_2,ANKS1B,10,8552,84381,741075.0,52262.0,0.0705218770030024,0.01359007190609187,14,0.7794894423319014,0.8515696987787627,1.631059141110664
66544,chr6_11926837_11941429_+,ENSMUSG00000029629.17_atse_2,PHF14,3,9636,48849,387228.0,37134.0,0.0958969909200781,0.011639232417976415,56,0.7958288450806588,0.8352173179499824,1.6310461630306412
62428,chr5_137783348_137784460_-,ENSMUSG00000029726.16_atse_1,MEPCE,4,11228,165575,176784.0,124624.0,0.7049506742691646,0.00978380985872682,54,0.8159578471960858,0.8150493815944869,1.6310072287905726
31684,chr17_7255973_7261003_+,ENSMUSG00000023809.10_atse_5,RPS6KA2,2,6624,32825,30975.0,25445.0,0.8214689265536723,0.019721313777644873,25,0.7441955537097842,0.8867078504406058,1.63090340415039
76972,chr7_99596106_99597035_+,ENSMUSG00000018909.15_atse_3,ARRB1,3,5442,25806,63037.0,19454.0,0.3086124022399543,0.027609497898852687,44,0.7170194541419542,0.913825548648333,1.6308450027902872
22589,chr15_6386932_6416805_+,ENSMUSG00000022150.16_atse_1,DAB2,4,5804,262914,195509.0,183773.0,0.9399720728968999,0.02463826210662003,37,0.725714767757258,0.9051172569530064,1.6308320247102643
67491,chr6_140591764_140596248_+,ENSMUSG00000030231.11_atse_8,PLEKHA5,3,6121,23153,95013.0,17935.0,0.18876364286992306,0.022486302151169323,50,0.7331512076103461,0.8976289047798268,1.6307801123901728
1174,chr10_18216282_18219487_-,ENSMUSG00000059554.12_atse_2,CCDC28A,3,39424,445985,357582.0,322355.0,0.901485533388146,0.0034778447991182784,50,0.9546805445602378,0.676080100709901,1.6307606452701386
79504,chr8_54779650_55037327_+,ENSMUSG00000031517.8_atse_1,GPM6A,2,7391,179935,3872142.0,88672.0,0.02289998662239143,0.016777278744998868,28,0.7590749224559719,0.8715624310539499,1.630637353509922
38158,chr1_138117025_138117753_-,ENSMUSG00000026395.16_atse_2,PTPRC,7,5272,431006,2196755.0,366190.0,0.16669587641771613,0.029234775657987978,23,0.7124771261339597,0.9181472492959392,1.6306243754298988
78674,chr8_22647471_22648181_-,ENSMUSG00000031536.6_atse_2,POLB,2,59682,809192,612190.0,579940.0,0.9473202763847826,0.0028959244463135996,57,0.9835827287711056,0.6470092014587362,1.630591930229842
15497,chr13_106823051_106836211_-,ENSMUSG00000042590.17_atse_5,IPO11,5,4098,103409,200258.0,76843.0,0.383720001198454,0.05032860369553178,46,0.6775141785524249,0.9530582845573826,1.6305724631098075
23275,chr15_77086155_77094450_-,ENSMUSG00000033565.18_atse_5,RBFOX2,10,20201,281407,509684.0,195471.0,0.3835140989318872,0.005519032998807631,49,0.8877915201225131,0.7427614758672602,1.630552995989773
66315,chr6_113842645_113920508_-,ENSMUSG00000030302.16_atse_3,ATP2B2,2,34151,265963,299991.0,205110.0,0.6837205116153484,0.0037695032165723464,12,0.9427731561392808,0.6877603727304582,1.630533528869739
82001,chr9_108518826_108528588_+,ENSMUSG00000006673.14_atse_1,QRICH1,10,17758,100587,159228.0,72270.0,0.45387745873841284,0.00615881901281772,50,0.8723346268153089,0.758166456854373,1.630501083669682
16894,chr13_54071932_54085448_+,ENSMUSG00000021474.9_atse_2,SFXN1,3,47846,969576,685765.0,616611.0,0.8991578747821776,0.0031542139944052377,58,0.9697351173867338,0.6607659662829481,1.630501083669682
12469,chr12_108503233_108506478_+,ENSMUSG00000058070.14_atse_3,EML1,3,6282,21227,97565.0,15191.0,0.15570132732024805,0.02134973717561923,32,0.736804537136776,0.8936705903728602,1.6304751275096363
26983,chr16_52047449_52112100_+,ENSMUSG00000022637.11_atse_2,CBLB,3,3449,23682,29062.0,17657.0,0.6075631408712407,0.08930440635069864,31,0.6520901197876786,0.9783785186819461,1.6304686384696248
88472,chrX_20698528_20698608_+,ENSMUSG00000031065.14_atse_4,CDK16,2,47257,462473,342168.0,331937.0,0.9700994832947558,0.00316841401137027,56,0.9689174983452948,0.6615057168442501,1.6304232151895448
51651,chr3_152102700_152107940_-,ENSMUSG00000039131.15_atse_2,GIPC2,2,7392,449867,309354.0,298856.0,0.9660647672246035,0.016747749700564373,34,0.7590943895760062,0.871302869453493,1.630397259029499
77882,chr8_119936588_119941112_+,ENSMUSG00000031826.20_atse_2,USP10,2,15076,141810,289878.0,104404.0,0.3601653109239059,0.0071047344931048076,55,0.8536332135023944,0.7767510674470819,1.6303842809494764
82426,chr9_113958939_113964551_+,ENSMUSG00000009741.15_atse_3,UBP1,3,6083,43887,97462.0,29284.0,0.3004658225770044,0.022583583494450568,46,0.7323465666489299,0.8980312252605349,1.6303777919094649
58998,chr4_59217214_59218494_+,ENSMUSG00000028381.8_atse_1,UGCG,3,26813,215680,292082.0,160204.0,0.5484898076567539,0.0044233895848313455,47,0.9188091313771041,0.7115102591722581,1.6303193905493623
21067,chr14_75294002_75305788_+,ENSMUSG00000022000.11_atse_1,ZC3H13,10,46045,615957,1118638.0,444236.0,0.3971222146932252,0.003204092469995756,58,0.9671395013821655,0.663153933007151,1.6302934343893165
